"ID","CREATE_TIME","SENSITIVE_WORD","STATUS","SENSI_TYPE","FILTER_TYPE","SENSI_GRADE"
"2022575","2019/3/20 8:55:22","共产","1","COMMENT","2","1"
"2022576","2019/3/20 8:55:22","chinamz","1","COMMENT","2","1"
"2022577","2019/3/20 8:55:22","西藏团结","1","COMMENT","2","1"
"2022578","2019/3/20 8:55:22","赵紫阳录音回忆","1","COMMENT","2","1"
"2022579","2019/3/20 8:55:22","刘千石","1","COMMENT","2","1"
"2022580","2019/3/20 8:55:22","提前预测","1","COMMENT","2","1"
"2022477","2019/3/20 8:55:22","宋晓峰","1","COMMENT","2","1"
"2022478","2019/3/20 8:55:22","高层人事变动","1","COMMENT","2","1"
"2022479","2019/3/20 8:55:22","姚月谦","1","COMMENT","2","1"
"2022480","2019/3/20 8:55:22","于洋","1","COMMENT","2","1"
"2022481","2019/3/20 8:55:22","博讯","1","COMMENT","2","1"
"2022482","2019/3/20 8:55:22","五毛蛋","1","COMMENT","2","1"
"2022483","2019/3/20 8:55:22","曹兴","1","COMMENT","2","1"
"2022495","2019/3/20 8:55:22","蔣彥永","1","COMMENT","2","1"
"2022496","2019/3/20 8:55:22","天安门母亲","1","COMMENT","2","1"
"2022497","2019/3/20 8:55:22","群P","1","COMMENT","2","1"
"2022498","2019/3/20 8:55:22","连发手","1","COMMENT","2","1"
"2022499","2019/3/20 8:55:22","布局十七大","1","COMMENT","2","1"
"2022500","2019/3/20 8:55:22","阿芙蓉","1","COMMENT","2","1"
"2022501","2019/3/20 8:55:22","EstaZolam","1","COMMENT","2","1"
"2022502","2019/3/20 8:55:22","性侵","1","COMMENT","2","1"
"2022503","2019/3/20 8:55:22","中共十八人事","1","COMMENT","2","1"
"2022504","2019/3/20 8:55:22","王若望","1","COMMENT","2","1"
"2022505","2019/3/20 8:55:22","实际神","1","COMMENT","2","1"
"2022506","2019/3/20 8:55:22","木子论坛","1","COMMENT","2","1"
"2022507","2019/3/20 8:55:22","张耕","1","COMMENT","2","1"
"2022508","2019/3/20 8:55:22","发论公","1","COMMENT","2","1"
"2022509","2019/3/20 8:55:22","暴奶","1","COMMENT","2","1"
"2022510","2019/3/20 8:55:22","功法","1","COMMENT","2","1"
"2022511","2019/3/20 8:55:22","型手枪","1","COMMENT","2","1"
"2022512","2019/3/20 8:55:22","木犀地","1","COMMENT","2","1"
"2022513","2019/3/20 8:55:22","诱奸","1","COMMENT","2","1"
"2022514","2019/3/20 8:55:22","薛延忠","1","COMMENT","2","1"
"2022523","2019/3/20 8:55:22","公安网监","1","COMMENT","2","1"
"2022524","2019/3/20 8:55:22","博彩娱","1","COMMENT","2","1"
"2022525","2019/3/20 8:55:22","整肃官场","1","COMMENT","2","1"
"2022526","2019/3/20 8:55:22","夏勇","1","COMMENT","2","1"
"2022527","2019/3/20 8:55:22","园凶杀","1","COMMENT","2","1"
"2022528","2019/3/20 8:55:22","國內美","1","COMMENT","2","1"
"2022529","2019/3/20 8:55:22","多党","1","COMMENT","2","1"
"2022530","2019/3/20 8:55:22","加群","1","COMMENT","2","1"
"2022531","2019/3/20 8:55:22","靖国神社","1","COMMENT","2","1"
"2022532","2019/3/20 8:55:22","泽民","1","COMMENT","2","1"
"2022533","2019/3/20 8:55:22","张凯","1","COMMENT","2","1"
"2022534","2019/3/20 8:55:22","列宁","1","COMMENT","2","1"
"2022535","2019/3/20 8:55:22","艾晓明","1","COMMENT","2","1"
"2022536","2019/3/20 8:55:22","中的班禅","1","COMMENT","2","1"
"2022537","2019/3/20 8:55:22","残酷迫害","1","COMMENT","2","1"
"2022538","2019/3/20 8:55:22","G点高潮","1","COMMENT","2","1"
"2022539","2019/3/20 8:55:22","何家栋","1","COMMENT","2","1"
"2022540","2019/3/20 8:55:22","王辅臣","1","COMMENT","2","1"
"2022541","2019/3/20 8:55:22","了件渔袍","1","COMMENT","2","1"
"2022542","2019/3/20 8:55:22","江泽明","1","COMMENT","2","1"
"2022543","2019/3/20 8:55:22","艾司唑仑","1","COMMENT","2","1"
"2022544","2019/3/20 8:55:22","江中药业","1","COMMENT","2","1"
"2022545","2019/3/20 8:55:22","江罗","1","COMMENT","2","1"
"2022546","2019/3/20 8:55:22","王安顺","1","COMMENT","2","1"
"2022547","2019/3/20 8:55:22","西服进去","1","COMMENT","2","1"
"2022548","2019/3/20 8:55:22","北大三角","1","COMMENT","2","1"
"2022549","2019/3/20 8:55:22","法维权","1","COMMENT","2","1"
"2022550","2019/3/20 8:55:22","宋平一句话","1","COMMENT","2","1"
"2022551","2019/3/20 8:55:22","大学骚乱","1","COMMENT","2","1"
"2022552","2019/3/20 8:55:22","吴宏达","1","COMMENT","2","1"
"2022553","2019/3/20 8:55:22","绝食书","1","COMMENT","2","1"
"2022554","2019/3/20 8:55:22","二乙基酰胺","1","COMMENT","2","1"
"2022555","2019/3/20 8:55:22","售手枪","1","COMMENT","2","1"
"2022556","2019/3/20 8:55:22","胡权利瓜分","1","COMMENT","2","1"
"2022557","2019/3/20 8:55:22","lichangchun","1","COMMENT","2","1"
"2022558","2019/3/20 8:55:22","中国远比美国好","1","COMMENT","2","1"
"2022559","2019/3/20 8:55:22","辛子陵","1","COMMENT","2","1"
"2022469","2019/3/20 8:55:22","张宝顺","1","COMMENT","2","1"
"2022470","2019/3/20 8:55:22","仇保兴","1","COMMENT","2","1"
"2022471","2019/3/20 8:55:22","胡曾联手","1","COMMENT","2","1"
"2022472","2019/3/20 8:55:22","贼民","1","COMMENT","2","1"
"2022473","2019/3/20 8:55:22","联名信","1","COMMENT","2","1"
"2022474","2019/3/20 8:55:22","dafa","1","COMMENT","2","1"
"2022475","2019/3/20 8:55:22","胡jt","1","COMMENT","2","1"
"2022476","2019/3/20 8:55:22","民生危机","1","COMMENT","2","1"
"2022701","2019/3/20 8:55:23","卢越刚","1","COMMENT","2","1"
"2022595","2019/3/20 8:55:23","理做帐报","1","COMMENT","2","1"
"2022596","2019/3/20 8:55:23","民族矛盾","1","COMMENT","2","1"
"2022597","2019/3/20 8:55:23","生奸","1","COMMENT","2","1"
"2022598","2019/3/20 8:55:23","张云川","1","COMMENT","2","1"
"2022599","2019/3/20 8:55:23","烟草局","1","COMMENT","2","1"
"2022600","2019/3/20 8:55:23","陈左宁","1","COMMENT","2","1"
"2022601","2019/3/20 8:55:23","康师傅","1","COMMENT","2","1"
"2022602","2019/3/20 8:55:23","刘维","1","COMMENT","2","1"
"2022603","2019/3/20 8:55:23","勤捞致","1","COMMENT","2","1"
"2022604","2019/3/20 8:55:23","胡启立","1","COMMENT","2","1"
"2022605","2019/3/20 8:55:23","少女高潮","1","COMMENT","2","1"
"2022606","2019/3/20 8:55:23","徐匡迪","1","COMMENT","2","1"
"2022607","2019/3/20 8:55:23","到账","1","COMMENT","2","1"
"2022608","2019/3/20 8:55:23","枪的结","1","COMMENT","2","1"
"2022609","2019/3/20 8:55:23","江猪媳","1","COMMENT","2","1"
"2022610","2019/3/20 8:55:23","美少女","1","COMMENT","2","1"
"2022611","2019/3/20 8:55:23","政坛两黑马","1","COMMENT","2","1"
"2022612","2019/3/20 8:55:23","佛同修","1","COMMENT","2","1"
"2022613","2019/3/20 8:55:23","黄菊模式","1","COMMENT","2","1"
"2022614","2019/3/20 8:55:23","刀架保安","1","COMMENT","2","1"
"2022615","2019/3/20 8:55:23","邵家健","1","COMMENT","2","1"
"2022616","2019/3/20 8:55:23","走入邪悟者","1","COMMENT","2","1"
"2022581","2019/3/20 8:55:23","共产主义","1","COMMENT","2","1"
"2022590","2019/3/20 8:55:23","党政一把手","1","COMMENT","2","1"
"2022619","2019/3/20 8:55:23","李志绥","1","COMMENT","2","1"
"2022620","2019/3/20 8:55:23","江责民","1","COMMENT","2","1"
"2022621","2019/3/20 8:55:23","保福寺+车祸","1","COMMENT","2","1"
"2022622","2019/3/20 8:55:23","纯度白","1","COMMENT","2","1"
"2022623","2019/3/20 8:55:23","宋冠澎","1","COMMENT","2","1"
"2022624","2019/3/20 8:55:23","开放杂志","1","COMMENT","2","1"
"2022625","2019/3/20 8:55:23","大参考","1","COMMENT","2","1"
"2022626","2019/3/20 8:55:23","跨世纪的良心犯","1","COMMENT","2","1"
"2022627","2019/3/20 8:55:23","王洪章","1","COMMENT","2","1"
"2022628","2019/3/20 8:55:23","广场上的血","1","COMMENT","2","1"
"2022629","2019/3/20 8:55:23","张研农","1","COMMENT","2","1"
"2022630","2019/3/20 8:55:23","triangleboy","1","COMMENT","2","1"
"2022656","2019/3/20 8:55:23","王为璐","1","COMMENT","2","1"
"2022657","2019/3/20 8:55:23","张先玲","1","COMMENT","2","1"
"2022675","2019/3/20 8:55:23","口手枪","1","COMMENT","2","1"
"2022676","2019/3/20 8:55:23","布什","1","COMMENT","2","1"
"2022677","2019/3/20 8:55:23","恐怖主义","1","COMMENT","2","1"
"2022678","2019/3/20 8:55:23","狼全部跪","1","COMMENT","2","1"
"2022679","2019/3/20 8:55:23","陈训秋","1","COMMENT","2","1"
"2022680","2019/3/20 8:55:23","党委书记","1","COMMENT","2","1"
"2022681","2019/3/20 8:55:23","嫖俄罗","1","COMMENT","2","1"
"2022682","2019/3/20 8:55:23","揭批书","1","COMMENT","2","1"
"2022683","2019/3/20 8:55:23","李玉妹","1","COMMENT","2","1"
"2022684","2019/3/20 8:55:23","反政府","1","COMMENT","2","1"
"2022685","2019/3/20 8:55:23","李宏治","1","COMMENT","2","1"
"2022686","2019/3/20 8:55:23","异见人士","1","COMMENT","2","1"
"2022687","2019/3/20 8:55:23","砝抡","1","COMMENT","2","1"
"2022688","2019/3/20 8:55:23","罗正富","1","COMMENT","2","1"
"2022689","2019/3/20 8:55:23","硝化甘","1","COMMENT","2","1"
"2022690","2019/3/20 8:55:23","陈一文","1","COMMENT","2","1"
"2022691","2019/3/20 8:55:23","占领拉萨","1","COMMENT","2","1"
"2022692","2019/3/20 8:55:23","李总理","1","COMMENT","2","1"
"2022693","2019/3/20 8:55:23","西来","1","COMMENT","2","1"
"2022694","2019/3/20 8:55:23","陈子明","1","COMMENT","2","1"
"2022695","2019/3/20 8:55:23","人权奖","1","COMMENT","2","1"
"2022696","2019/3/20 8:55:23","王立军","1","COMMENT","2","1"
"2022697","2019/3/20 8:55:23","北美讲坛s","1","COMMENT","2","1"
"2022698","2019/3/20 8:55:23","电鸡","1","COMMENT","2","1"
"2022699","2019/3/20 8:55:23","短信群发器","1","COMMENT","2","1"
"2022700","2019/3/20 8:55:23","天与地","1","COMMENT","2","1"
"2022670","2019/3/20 8:55:23","炼功","1","COMMENT","2","1"
"2022671","2019/3/20 8:55:23","北京石油学院","1","COMMENT","2","1"
"2022672","2019/3/20 8:55:23","来的都是客","1","COMMENT","2","1"
"2022673","2019/3/20 8:55:23","生姦","1","COMMENT","2","1"
"2022617","2019/3/20 8:55:23","炸立交","1","COMMENT","2","1"
"2022618","2019/3/20 8:55:23","朱毛","1","COMMENT","2","1"
"2022631","2019/3/20 8:55:23","08宪章","1","COMMENT","2","1"
"2022632","2019/3/20 8:55:23","淑华","1","COMMENT","2","1"
"2022633","2019/3/20 8:55:23","州大批贪","1","COMMENT","2","1"
"2022634","2019/3/20 8:55:23","工力","1","COMMENT","2","1"
"2022635","2019/3/20 8:55:23","积克馆","1","COMMENT","2","1"
"2022636","2019/3/20 8:55:23","五月三十五日","1","COMMENT","2","1"
"2022637","2019/3/20 8:55:23","萨拉托加","1","COMMENT","2","1"
"2022638","2019/3/20 8:55:23","唐鉴军","1","COMMENT","2","1"
"2022639","2019/3/20 8:55:23","胡锦滔","1","COMMENT","2","1"
"2022640","2019/3/20 8:55:23","胡主席","1","COMMENT","2","1"
"2022641","2019/3/20 8:55:23","理证件","1","COMMENT","2","1"
"2022642","2019/3/20 8:55:23","康涛杰","1","COMMENT","2","1"
"2022643","2019/3/20 8:55:23","ketamine","1","COMMENT","2","1"
"2022644","2019/3/20 8:55:23","书办理","1","COMMENT","2","1"
"2022645","2019/3/20 8:55:23","叶选平","1","COMMENT","2","1"
"2022646","2019/3/20 8:55:23","催眠水","1","COMMENT","2","1"
"2022647","2019/3/20 8:55:23","sejie手淫","1","COMMENT","2","1"
"2022648","2019/3/20 8:55:23","白军","1","COMMENT","2","1"
"2022649","2019/3/20 8:55:23","坦克","1","COMMENT","2","1"
"2022650","2019/3/20 8:55:23","发论功","1","COMMENT","2","1"
"2022651","2019/3/20 8:55:23","十八年","1","COMMENT","2","1"
"2022652","2019/3/20 8:55:23","立军","1","COMMENT","2","1"
"2022653","2019/3/20 8:55:23","官因发帖","1","COMMENT","2","1"
"2022654","2019/3/20 8:55:23","失身水","1","COMMENT","2","1"
"2022655","2019/3/20 8:55:23","陈一谘","1","COMMENT","2","1"
"2022658","2019/3/20 8:55:23","赵志东","1","COMMENT","2","1"
"2022659","2019/3/20 8:55:23","豆腐渣","1","COMMENT","2","1"
"2022660","2019/3/20 8:55:23","精子射在","1","COMMENT","2","1"
"2022661","2019/3/20 8:55:23","新右派","1","COMMENT","2","1"
"2022662","2019/3/20 8:55:23","刘石泉","1","COMMENT","2","1"
"2022663","2019/3/20 8:55:23","胡x","1","COMMENT","2","1"
"2022664","2019/3/20 8:55:23","大法","1","COMMENT","2","1"
"2022665","2019/3/20 8:55:23","10八","1","COMMENT","2","1"
"2022666","2019/3/20 8:55:23","陈希","1","COMMENT","2","1"
"2022667","2019/3/20 8:55:23","偷偷贪","1","COMMENT","2","1"
"2022668","2019/3/20 8:55:23","艾斯海提·克里木拜","1","COMMENT","2","1"
"2022669","2019/3/20 8:55:23","掰穴","1","COMMENT","2","1"
"2022674","2019/3/20 8:55:23","彭枫","1","COMMENT","2","1"
"2022702","2019/3/20 8:55:23","东突伊斯兰运动","1","COMMENT","2","1"
"2022703","2019/3/20 8:55:23","反华势力","1","COMMENT","2","1"
"2022704","2019/3/20 8:55:23","催情粉","1","COMMENT","2","1"
"2022705","2019/3/20 8:55:23","华过锋","1","COMMENT","2","1"
"2022706","2019/3/20 8:55:23","回民暴","1","COMMENT","2","1"
"2022707","2019/3/20 8:55:23","liusi","1","COMMENT","2","1"
"2022708","2019/3/20 8:55:23","dpp","1","COMMENT","2","1"
"2022709","2019/3/20 8:55:23","阴脣","1","COMMENT","2","1"
"2022582","2019/3/20 8:55:23","水泥龙","1","COMMENT","2","1"
"2022583","2019/3/20 8:55:23","博讯操逼","1","COMMENT","2","1"
"2022584","2019/3/20 8:55:23","鍗栨嫄","1","COMMENT","2","1"
"2022585","2019/3/20 8:55:23","卫留成","1","COMMENT","2","1"
"2022586","2019/3/20 8:55:23","港料","1","COMMENT","2","1"
"2022587","2019/3/20 8:55:23","建国党","1","COMMENT","2","1"
"2022588","2019/3/20 8:55:23","自由导报","1","COMMENT","2","1"
"2022589","2019/3/20 8:55:23","戈扬","1","COMMENT","2","1"
"2022591","2019/3/20 8:55:23","华通时事论坛","1","COMMENT","2","1"
"2022592","2019/3/20 8:55:23","黄献中","1","COMMENT","2","1"
"2022593","2019/3/20 8:55:23","老老虎","1","COMMENT","2","1"
"2022594","2019/3/20 8:55:23","占领南昌","1","COMMENT","2","1"
"2022787","2019/3/20 8:55:24","冯素英","1","COMMENT","2","1"
"2022788","2019/3/20 8:55:24","杨月清","1","COMMENT","2","1"
"2022789","2019/3/20 8:55:24","高文谦","1","COMMENT","2","1"
"2022790","2019/3/20 8:55:24","tnt","1","COMMENT","2","1"
"2022819","2019/3/20 8:55:24","乏轮","1","COMMENT","2","1"
"2022820","2019/3/20 8:55:24","先皇","1","COMMENT","2","1"
"2022821","2019/3/20 8:55:24","王小虎","1","COMMENT","2","1"
"2022822","2019/3/20 8:55:24","售子弹","1","COMMENT","2","1"
"2022823","2019/3/20 8:55:24","自由亚","1","COMMENT","2","1"
"2022824","2019/3/20 8:55:24","觉者","1","COMMENT","2","1"
"2022825","2019/3/20 8:55:24","被删除","1","COMMENT","2","1"
"2022826","2019/3/20 8:55:24","炸药制","1","COMMENT","2","1"
"2022831","2019/3/20 8:55:24","台盟","1","COMMENT","2","1"
"2022832","2019/3/20 8:55:24","反测速雷","1","COMMENT","2","1"
"2022833","2019/3/20 8:55:24","张健","1","COMMENT","2","1"
"2022834","2019/3/20 8:55:24","xijinping","1","COMMENT","2","1"
"2022835","2019/3/20 8:55:24","周案","1","COMMENT","2","1"
"2022836","2019/3/20 8:55:24","动态网","1","COMMENT","2","1"
"2022837","2019/3/20 8:55:24","贺立旗","1","COMMENT","2","1"
"2022838","2019/3/20 8:55:24","原子弹","1","COMMENT","2","1"
"2022839","2019/3/20 8:55:24","蟹农场","1","COMMENT","2","1"
"2022840","2019/3/20 8:55:24","建设部","1","COMMENT","2","1"
"2022841","2019/3/20 8:55:24","叶城","1","COMMENT","2","1"
"2022842","2019/3/20 8:55:24","颜射","1","COMMENT","2","1"
"2022843","2019/3/20 8:55:24","两江论坛","1","COMMENT","2","1"
"2022844","2019/3/20 8:55:24","曹长青","1","COMMENT","2","1"
"2022726","2019/3/20 8:55:24","一平","1","COMMENT","2","1"
"2022727","2019/3/20 8:55:24","阴茎头","1","COMMENT","2","1"
"2022728","2019/3/20 8:55:24","十类人不","1","COMMENT","2","1"
"2022729","2019/3/20 8:55:24","falundafa","1","COMMENT","2","1"
"2022730","2019/3/20 8:55:24","中共十八大热门人选","1","COMMENT","2","1"
"2022731","2019/3/20 8:55:24","亂交","1","COMMENT","2","1"
"2022732","2019/3/20 8:55:24","不朽的光荣","1","COMMENT","2","1"
"2022733","2019/3/20 8:55:24","群体灭绝","1","COMMENT","2","1"
"2022734","2019/3/20 8:55:24","洛阳性奴","1","COMMENT","2","1"
"2022735","2019/3/20 8:55:24","大批贪官","1","COMMENT","2","1"
"2022736","2019/3/20 8:55:24","江系","1","COMMENT","2","1"
"2022737","2019/3/20 8:55:24","导人最","1","COMMENT","2","1"
"2022738","2019/3/20 8:55:24","政治犯","1","COMMENT","2","1"
"2022740","2019/3/20 8:55:24","温家堡","1","COMMENT","2","1"
"2022741","2019/3/20 8:55:24","中华大众","1","COMMENT","2","1"
"2022742","2019/3/20 8:55:24","王晨","1","COMMENT","2","1"
"2022743","2019/3/20 8:55:24","G好慢","1","COMMENT","2","1"
"2022744","2019/3/20 8:55:24","发$$沦","1","COMMENT","2","1"
"2022745","2019/3/20 8:55:24","血路","1","COMMENT","2","1"
"2022746","2019/3/20 8:55:24","苏荣","1","COMMENT","2","1"
"2022747","2019/3/20 8:55:24","附送枪","1","COMMENT","2","1"
"2022748","2019/3/20 8:55:24","李大师","1","COMMENT","2","1"
"2022749","2019/3/20 8:55:24","力骗中央","1","COMMENT","2","1"
"2022750","2019/3/20 8:55:24","李庄事件","1","COMMENT","2","1"
"2022751","2019/3/20 8:55:24","狗卵子","1","COMMENT","2","1"
"2022752","2019/3/20 8:55:24","广东五元集团","1","COMMENT","2","1"
"2022753","2019/3/20 8:55:24","阴胫","1","COMMENT","2","1"
"2022754","2019/3/20 8:55:24","真相资料","1","COMMENT","2","1"
"2022755","2019/3/20 8:55:24","中联办","1","COMMENT","2","1"
"2022756","2019/3/20 8:55:24","王冠中","1","COMMENT","2","1"
"2022757","2019/3/20 8:55:24","冯寿淼","1","COMMENT","2","1"
"2022758","2019/3/20 8:55:24","德国之声","1","COMMENT","2","1"
"2022759","2019/3/20 8:55:24","温爷爷","1","COMMENT","2","1"
"2022760","2019/3/20 8:55:24","香港明报","1","COMMENT","2","1"
"2022786","2019/3/20 8:55:24","徐天亮","1","COMMENT","2","1"
"2022791","2019/3/20 8:55:24","孔丹","1","COMMENT","2","1"
"2022794","2019/3/20 8:55:24","园血案","1","COMMENT","2","1"
"2022792","2019/3/20 8:55:24","吴玉良","1","COMMENT","2","1"
"2022793","2019/3/20 8:55:24","周小川","1","COMMENT","2","1"
"2022795","2019/3/20 8:55:24","星上门","1","COMMENT","2","1"
"2022796","2019/3/20 8:55:24","刘粤军","1","COMMENT","2","1"
"2022797","2019/3/20 8:55:24","北京出事","1","COMMENT","2","1"
"2022798","2019/3/20 8:55:24","宋育英","1","COMMENT","2","1"
"2022799","2019/3/20 8:55:24","第五代中共领导人","1","COMMENT","2","1"
"2022803","2019/3/20 8:55:24","温宝宝","1","COMMENT","2","1"
"2022804","2019/3/20 8:55:24","火药","1","COMMENT","2","1"
"2022805","2019/3/20 8:55:24","信访局","1","COMMENT","2","1"
"2022806","2019/3/20 8:55:24","周恩来后悔","1","COMMENT","2","1"
"2022807","2019/3/20 8:55:24","迷昏口","1","COMMENT","2","1"
"2022808","2019/3/20 8:55:24","吴学璨","1","COMMENT","2","1"
"2022809","2019/3/20 8:55:24","李世明","1","COMMENT","2","1"
"2022810","2019/3/20 8:55:24","路遥","1","COMMENT","2","1"
"2022811","2019/3/20 8:55:24","阎明复","1","COMMENT","2","1"
"2022812","2019/3/20 8:55:24","非正常死亡","1","COMMENT","2","1"
"2022813","2019/3/20 8:55:24","8的平方事件","1","COMMENT","2","1"
"2022814","2019/3/20 8:55:24","吉林战士（短语或组合）","1","COMMENT","2","1"
"2022815","2019/3/20 8:55:24","媒体封锁","1","COMMENT","2","1"
"2022816","2019/3/20 8:55:24","银行联合管理局","1","COMMENT","2","1"
"2022817","2019/3/20 8:55:24","中国社会论坛","1","COMMENT","2","1"
"2022818","2019/3/20 8:55:24","王万宾","1","COMMENT","2","1"
"2022710","2019/3/20 8:55:24","费私服","1","COMMENT","2","1"
"2022711","2019/3/20 8:55:24","集体腐","1","COMMENT","2","1"
"2022712","2019/3/20 8:55:24","259o","1","COMMENT","2","1"
"2022713","2019/3/20 8:55:24","血染的风采","1","COMMENT","2","1"
"2022714","2019/3/20 8:55:24","杜恒岩","1","COMMENT","2","1"
"2022715","2019/3/20 8:55:24","天安门录影带","1","COMMENT","2","1"
"2022716","2019/3/20 8:55:24","沈德咏","1","COMMENT","2","1"
"2022717","2019/3/20 8:55:24","真钱投注","1","COMMENT","2","1"
"2022718","2019/3/20 8:55:24","贪污","1","COMMENT","2","1"
"2022719","2019/3/20 8:55:24","李树菲","1","COMMENT","2","1"
"2022720","2019/3/20 8:55:24","部忙组阁","1","COMMENT","2","1"
"2022721","2019/3/20 8:55:24","是躲猫","1","COMMENT","2","1"
"2022722","2019/3/20 8:55:24","1989","1","COMMENT","2","1"
"2022723","2019/3/20 8:55:24","正无[23]","1","COMMENT","2","1"
"2022724","2019/3/20 8:55:24","自然静坐法","1","COMMENT","2","1"
"2022725","2019/3/20 8:55:24","兵运","1","COMMENT","2","1"
"2022829","2019/3/20 8:55:24","疯狂掠夺大陆股民","1","COMMENT","2","1"
"2022830","2019/3/20 8:55:24","齐墨","1","COMMENT","2","1"
"2022845","2019/3/20 8:55:24","精子","1","COMMENT","2","1"
"2022846","2019/3/20 8:55:24","NAME","1","COMMENT","2","1"
"2022847","2019/3/20 8:55:24","学联","1","COMMENT","2","1"
"2022771","2019/3/20 8:55:24","联总之声","1","COMMENT","2","1"
"2022772","2019/3/20 8:55:24","罚仑","1","COMMENT","2","1"
"2022773","2019/3/20 8:55:24","蒙古独","1","COMMENT","2","1"
"2022774","2019/3/20 8:55:24","杨传堂","1","COMMENT","2","1"
"2022775","2019/3/20 8:55:24","可燃物","1","COMMENT","2","1"
"2022739","2019/3/20 8:55:24","吴兵","1","COMMENT","2","1"
"2022761","2019/3/20 8:55:24","冯正虎","1","COMMENT","2","1"
"2022762","2019/3/20 8:55:24","爱未来","1","COMMENT","2","1"
"2022763","2019/3/20 8:55:24","大鸡巴","1","COMMENT","2","1"
"2022764","2019/3/20 8:55:24","姐上门","1","COMMENT","2","1"
"2022765","2019/3/20 8:55:24","斩首","1","COMMENT","2","1"
"2022766","2019/3/20 8:55:24","巴音朝鲁","1","COMMENT","2","1"
"2022767","2019/3/20 8:55:24","呋塞米","1","COMMENT","2","1"
"2022768","2019/3/20 8:55:24","占领兰州","1","COMMENT","2","1"
"2022769","2019/3/20 8:55:24","獵槍","1","COMMENT","2","1"
"2022770","2019/3/20 8:55:24","聂卫国","1","COMMENT","2","1"
"2022776","2019/3/20 8:55:24","保监会","1","COMMENT","2","1"
"2022777","2019/3/20 8:55:24","中天","1","COMMENT","2","1"
"2022778","2019/3/20 8:55:24","刘永治","1","COMMENT","2","1"
"2022779","2019/3/20 8:55:24","徐乐江","1","COMMENT","2","1"
"2022781","2019/3/20 8:55:24","人民内情真相","1","COMMENT","2","1"
"2022782","2019/3/20 8:55:24","姜洪禄","1","COMMENT","2","1"
"2022780","2019/3/20 8:55:24","中日没有不友好的","1","COMMENT","2","1"
"2022783","2019/3/20 8:55:24","傅雯娟","1","COMMENT","2","1"
"2022784","2019/3/20 8:55:24","孙建国","1","COMMENT","2","1"
"2022785","2019/3/20 8:55:24","斐得勒","1","COMMENT","2","1"
"2022800","2019/3/20 8:55:24","赵乐际","1","COMMENT","2","1"
"2022801","2019/3/20 8:55:24","区的雷人","1","COMMENT","2","1"
"2022802","2019/3/20 8:55:24","茳澤民","1","COMMENT","2","1"
"2022827","2019/3/20 8:55:24","炸弹制造","1","COMMENT","2","1"
"2022828","2019/3/20 8:55:24","l2590803027","1","COMMENT","2","1"
"2022909","2019/3/20 8:55:25","田娃","1","COMMENT","2","1"
"2022911","2019/3/20 8:55:25","三网友","1","COMMENT","2","1"
"2022912","2019/3/20 8:55:25","谤罪获刑","1","COMMENT","2","1"
"2022918","2019/3/20 8:55:25","马馼","1","COMMENT","2","1"
"2022919","2019/3/20 8:55:25","国民党","1","COMMENT","2","1"
"2022924","2019/3/20 8:55:25","fa轮","1","COMMENT","2","1"
"2022925","2019/3/20 8:55:25","统一股市","1","COMMENT","2","1"
"2022926","2019/3/20 8:55:25","西藏七年","1","COMMENT","2","1"
"2022927","2019/3/20 8:55:25","庭保养","1","COMMENT","2","1"
"2022928","2019/3/20 8:55:25","正信","1","COMMENT","2","1"
"2022929","2019/3/20 8:55:25","朱成虎","1","COMMENT","2","1"
"2022930","2019/3/20 8:55:25","陈水扁","1","COMMENT","2","1"
"2022922","2019/3/20 8:55:25","胡温接班人","1","COMMENT","2","1"
"2022923","2019/3/20 8:55:25","末世论","1","COMMENT","2","1"
"2022946","2019/3/20 8:55:25","退党","1","COMMENT","2","1"
"2022947","2019/3/20 8:55:25","谢和平","1","COMMENT","2","1"
"2022948","2019/3/20 8:55:25","地西泮","1","COMMENT","2","1"
"2022848","2019/3/20 8:55:25","宋爱荣","1","COMMENT","2","1"
"2022849","2019/3/20 8:55:25","打砸办公","1","COMMENT","2","1"
"2022858","2019/3/20 8:55:25","占领哈尔滨","1","COMMENT","2","1"
"2022859","2019/3/20 8:55:25","李淑娴","1","COMMENT","2","1"
"2022860","2019/3/20 8:55:25","罚伦","1","COMMENT","2","1"
"2022861","2019/3/20 8:55:25","中央召开北戴河会议决定十八大高层人事","1","COMMENT","2","1"
"2022862","2019/3/20 8:55:25","八玖","1","COMMENT","2","1"
"2022863","2019/3/20 8:55:25","傅志寰","1","COMMENT","2","1"
"2022864","2019/3/20 8:55:25","宪政民主","1","COMMENT","2","1"
"2022865","2019/3/20 8:55:25","朱鎔基","1","COMMENT","2","1"
"2022866","2019/3/20 8:55:25","8945212","1","COMMENT","2","1"
"2022867","2019/3/20 8:55:25","发伦功","1","COMMENT","2","1"
"2022868","2019/3/20 8:55:25","吉林士兵","1","COMMENT","2","1"
"2022869","2019/3/20 8:55:25","秃鹰汽","1","COMMENT","2","1"
"2022870","2019/3/20 8:55:25","从陈良宇倒台看中国政局走势","1","COMMENT","2","1"
"2022871","2019/3/20 8:55:25","代血浆","1","COMMENT","2","1"
"2022872","2019/3/20 8:55:25","瘟家宝","1","COMMENT","2","1"
"2022873","2019/3/20 8:55:25","绵恒异议人士","1","COMMENT","2","1"
"2022874","2019/3/20 8:55:25","独立中文笔会","1","COMMENT","2","1"
